taxonKey,scientificName,acceptedTaxonKey,acceptedScientificName,numberOfOccurrences,taxonRank,taxonomicStatus,kingdom,kingdomKey,phylum,phylumKey,class,classKey,order,orderKey,family,familyKey,genus,genusKey,species,speciesKey
5728509,"Patella pellucida Linnaeus, 1758",5728509,"Patella pellucida Linnaeus, 1758",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,,,Patellidae,2862,Patella,2291213,Patella pellucida,5728509
7297976,Armeria beirana Franco,7297976,Armeria beirana Franco,10,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Plumbaginaceae,2419,Armeria,3082288,Armeria beirana,7297976
2609145,Phaeophyscia orbicularis (Neck.) Moberg,2609145,Phaeophyscia orbicularis (Neck.) Moberg,2,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Teloschistales,1050,Physciaceae,8369,Phaeophyscia,2609136,Phaeophyscia orbicularis,2609145
5347786,Genista tournefortii Spach,5347786,Genista tournefortii Spach,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Genista,2940025,Genista tournefortii,5347786
5554674,Tetragonia echinata Ait.,5554674,Tetragonia echinata Ait.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Aizoaceae,6752,Tetragonia,3084862,Tetragonia echinata,5554674
3085387,Sagina L.,3085387,Sagina L.,2,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Sagina,3085387,,
6524547,"Polititapes aureus (Gmelin, 1791)",6524547,"Polititapes aureus (Gmelin, 1791)",8,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Bivalvia,137,Venerida,9310756,Veneridae,3445,Polititapes,4372738,Polititapes aureus,6524547
5188139,"Echinus esculentus Linnaeus, 1758",5188139,"Echinus esculentus Linnaeus, 1758",1,SPECIES,ACCEPTED,Animalia,1,Echinodermata,50,Echinoidea,221,Camarodonta,5964707,Echinidae,5597,Echinus,2278775,Echinus esculentus,5188139
2215986,"Abludomelita obtusata (Montagu, 1813)",2215986,"Abludomelita obtusata (Montagu, 1813)",13,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Malacostraca,229,Amphipoda,1231,Melitidae,8003,Abludomelita,2215972,Abludomelita obtusata,2215986
5285637,Pinus sylvestris L.,5285637,Pinus sylvestris L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Pinopsida,194,Pinales,640,Pinaceae,3925,Pinus,2684241,Pinus sylvestris,5285637
2601159,Peltigera neopolydactyla (Gyeln.) Gyeln.,2601159,Peltigera neopolydactyla (Gyeln.) Gyeln.,2,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Peltigerales,1055,Peltigeraceae,8373,Peltigera,2601137,Peltigera neopolydactyla,2601159
4250676,Sonchus asper subsp. glaucescens (Jord.) Ball,4250117,Sonchus glaucescens Jord.,1,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Sonchus,3105646,Sonchus glaucescens,4250117
8149049,Wisteria sinensis (Sims) DC.,2977331,Wisteria sinensis Sweet,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Wisteria,2977309,Wisteria sinensis,2977331
7335194,Myoporum tenuifolium G.Forst.,7335194,Myoporum tenuifolium G.Forst.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Scrophulariaceae,2390,Myoporum,3172650,Myoporum tenuifolium,7335194
6438050,Xolantha Raf.,2874023,Tuberaria (Dunal) Spach,11,GENUS,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Cistaceae,6635,Tuberaria,2874023,,
5725281,"Pseudosetia azorica Bouchet & Warén, 1993",5725281,"Pseudosetia azorica Bouchet & Warén, 1993",12,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Littorinimorpha,7390893,Rissoidae,7066,Pseudosetia,2302564,Pseudosetia azorica,5725281
2212716,"Anthura gracilis (Montagu, 1808)",2212716,"Anthura gracilis (Montagu, 1808)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Malacostraca,229,Isopoda,643,Anthuridae,8689,Anthura,2199493,Anthura gracilis,2212716
5347718,Genista cinerea (Vill.) DC.,5347718,Genista cinerea (Vill.) DC.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Genista,2940025,Genista cinerea,5347718
5280149,"Encalypta streptocarpa Hedwig, 1801",5280149,"Encalypta streptocarpa Hedwig, 1801",2,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Pottiales,621,Encalyptaceae,8770,Encalypta,2670399,Encalypta streptocarpa,5280149
2721897,Carex arenaria L.,2721897,Carex arenaria L.,5,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Cyperaceae,7708,Carex,2721893,Carex arenaria,2721897
7664498,Linaria bipunctata subsp. glutinosa (Hoffmanns. & Link) D.A.Sutton,7664498,Linaria bipunctata subsp. glutinosa (Hoffmanns. & Link) D.A.Sutton,2,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Linaria,3172168,Linaria bipunctata,9902638
7397726,Linaria amethystea Hoffmanns. & Link,7397726,Linaria amethystea Hoffmanns. & Link,17,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Plantaginaceae,2420,Linaria,3172168,Linaria amethystea,7397726
5678142,Ctenopsis gypsophila (Hack.) Paunero,5679027,Vulpia gypsophila Nyman,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Vulpia,2702722,Vulpia gypsophila,5679027
7736551,Spergularia marina (L.) Besser,7736551,Spergularia marina (L.) Besser,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Spergularia,3085630,Spergularia marina,7736551
2670176,"Blindia acuta Bruch & W.P.Schimper, 1846",2670176,"Blindia acuta Bruch & W.P.Schimper, 1846",1,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Seligerales,622,Seligeriaceae,4672,Blindia,2670156,Blindia acuta,2670176
7629840,Potamogeton fluitans Roth,7629840,Potamogeton fluitans Roth,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Alismatales,551,Potamogetonaceae,6721,Potamogeton,2756560,Potamogeton fluitans,7629840
3096621,Urospermum Scop.,3096621,Urospermum Scop.,3,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Urospermum,3096621,,
5414548,Vincetoxicum hirundinaria Medik.,5414548,Vincetoxicum hirundinaria Medik.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Apocynaceae,6701,Vincetoxicum,7588865,Vincetoxicum hirundinaria,5414548
2677025,"Epipterygium tozeri Lindberg, 1865",2677025,"Epipterygium tozeri Lindberg, 1865",5,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Bryales,1333,Bryaceae,8736,Epipterygium,2677018,Epipterygium tozeri,2677025
2987833,Saxifraga L.,2987833,Saxifraga L.,8,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Saxifragaceae,2402,Saxifraga,2987833,,
2286328,"Kelliella miliaris (Philippi, 1844)",2286328,"Kelliella miliaris (Philippi, 1844)",1,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Bivalvia,137,Venerida,9310756,Kelliellidae,6849,Kelliella,2286325,Kelliella miliaris,2286328
5147145,"Idaea belemiata (Milliere, 1868)",5147145,"Idaea belemiata (Milliere, 1868)",2,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Geometridae,6950,Idaea,1973909,Idaea belemiata,5147145
9432115,Hedychium gardneranum Sheppard ex Ker Gawl.,9432115,Hedychium gardneranum Sheppard ex Ker Gawl.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Zingiberales,627,Zingiberaceae,4687,Hedychium,2758595,Hedychium gardneranum,9432115
3113414,Cirsium arvense (L.) Scop.,3113414,Cirsium arvense (L.) Scop.,3,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Cirsium,3112554,Cirsium arvense,3113414
6532172,"Gibbomodiola adriatica (Lamarck, 1819)",6532172,"Gibbomodiola adriatica (Lamarck, 1819)",14,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Bivalvia,137,Mytilida,9330464,Mytilidae,3476,Gibbomodiola,4593230,Gibbomodiola adriatica,6532172
2301629,"Calyptraea chinensis (Linnaeus, 1758)",2301629,"Calyptraea chinensis (Linnaeus, 1758)",3,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Littorinimorpha,7390893,Calyptraeidae,6764,Calyptraea,2301627,Calyptraea chinensis,2301629
4359629,"Ringicula conformis Monterosato, 1877",4359629,"Ringicula conformis Monterosato, 1877",2,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Cephalaspidea,454,Ringiculidae,6788,Ringicula,2291497,Ringicula conformis,4359629
5192503,"Euspira catena (da Costa, 1778)",5192503,"Euspira catena (da Costa, 1778)",4,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,Littorinimorpha,7390893,Naticidae,7072,Euspira,2300399,Euspira catena,5192503
5538727,Thapsia maxima Miller,6026828,Thapsia villosa L.,3,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Apiales,1351,Apiaceae,6720,Thapsia,3232507,Thapsia villosa,6026828
3395575,Ramalina cupularis Krog & P.James,3395575,Ramalina cupularis Krog & P.James,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Lecanorales,1048,Ramalinaceae,4812,Ramalina,2521975,Ramalina cupularis,3395575
5398279,Atractylis cancellata L.,5398279,Atractylis cancellata L.,2,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Atractylis,8200747,Atractylis cancellata,5398279
8192534,Galium verrucosum Sm.,8192534,Galium verrucosum Sm.,5,SPECIES,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Gentianales,412,Rubiaceae,8798,Galium,2913027,Galium verrucosum,8192534
1355085,"Lasioglossum malachurum (Kirby, 1802)",1355085,"Lasioglossum malachurum (Kirby, 1802)",3,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Halictidae,7908,Lasioglossum,1353501,Lasioglossum malachurum,1355085
2587707,Buellia De Not.,2587707,Buellia De Not.,6,GENUS,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Teloschistales,1050,Physciaceae,8369,Buellia,2587707,,
2411945,"Atherina presbyter Cuvier, 1829",2411945,"Atherina presbyter Cuvier, 1829",2,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Actinopterygii,204,Atheriniformes,496,Atherinidae,7172,Atherina,2348168,Atherina presbyter,2411945
7721447,Ornithogalum unifolium (L.) Ker Gawl.,2773525,Ornithogalum broteroi M.Laínz,2,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Asparagales,1169,Asparagaceae,7683,Ornithogalum,2750656,Ornithogalum broteroi,2773525
4373046,"Cardita calyculata (Linnaeus, 1758)",4373046,"Cardita calyculata (Linnaeus, 1758)",6,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Bivalvia,137,Carditida,9280416,Carditidae,3459,Cardita,2286618,Cardita calyculata,4373046
1495654,"Haematopota lambi Villeneuve, 1921",1495654,"Haematopota lambi Villeneuve, 1921",4,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Tabanidae,6919,Haematopota,1495261,Haematopota lambi,1495654
2468694,"Scelarcis perspicillata Bons & Geniez, 1996",2468693,"Teira perspicillata (Duméril & Bibron, 1839)",2,SPECIES,SYNONYM,Animalia,1,Chordata,44,Reptilia,358,Squamata,715,Lacertidae,5201,Teira,2468692,Teira perspicillata,2468693
5190298,"Gibbula umbilicalis (da Costa, 1778)",9471950,"Steromphala umbilicalis (da Costa, 1778)",4,SPECIES,SYNONYM,Animalia,1,Mollusca,52,Gastropoda,225,Trochida,9715180,Trochidae,2856,Steromphala,4614885,Steromphala umbilicalis,9471950
7339373,Saxifraga continentalis (Engler & Irmscher) D.A.Webb,3753973,Saxifraga fragosoi Sennen,1,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Saxifragales,7219248,Saxifragaceae,2402,Saxifraga,2987833,Saxifraga fragosoi,3753973
1713302,"Aiolopus strepens (Latreille, 1804)",1713302,"Aiolopus strepens (Latreille, 1804)",4,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Acrididae,9394,Aiolopus,1713296,Aiolopus strepens,1713302
2415777,"Micromesistius poutassou (Risso, 1827)",2415777,"Micromesistius poutassou (Risso, 1827)",11,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Actinopterygii,204,Gadiformes,549,Gadidae,3701,Micromesistius,2415773,Micromesistius poutassou,2415777
1988089,"Menophra maderae (Bethune-Baker, 1891)",1988089,"Menophra maderae (Bethune-Baker, 1891)",3,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Geometridae,6950,Menophra,1987995,Menophra maderae,1988089
8131713,"Lluciapomaresius asturiensis (I.Bolívar, 1898)",8131713,"Lluciapomaresius asturiensis (I.Bolívar, 1898)",3,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Tettigoniidae,3991,Lluciapomaresius,7423615,Lluciapomaresius asturiensis,8131713
3546491,"Lecanographa subgrumulosa (Egea, Torrente & Manrique) Egea & Torrente",3546491,"Lecanographa subgrumulosa (Egea, Torrente & Manrique) Egea & Torrente",1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Arthoniomycetes,313,Arthoniales,1273,Roccellaceae,8359,Lecanographa,2592776,Lecanographa subgrumulosa,3546491
6035538,Suaeda vera Forssk. ex J.F.Gmelin,6035538,Suaeda vera Forssk. ex J.F.Gmelin,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Amaranthaceae,3064,Suaeda,3083525,Suaeda vera,6035538
1920712,"Gonepteryx rhamni (Linnaeus, 1758)",1920712,"Gonepteryx rhamni (Linnaeus, 1758)",11,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Pieridae,5481,Gonepteryx,1920704,Gonepteryx rhamni,1920712
3596000,Halimium ocymoides Willk.,3596000,Halimium ocymoides Willk.,15,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Malvales,941,Cistaceae,6635,Halimium,6437972,Halimium ocymoides,3596000
7619470,"Cryptocephalus rugicollis Olivier, 1791",7619470,"Cryptocephalus rugicollis Olivier, 1791",21,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Chrysomelidae,7780,Cryptocephalus,1048649,Cryptocephalus rugicollis,7619470
4405724,"Syntomus Hope, 1838",4405724,"Syntomus Hope, 1838",2,GENUS,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Coleoptera,1470,Carabidae,3792,Syntomus,4405724,,
5170118,"Sancus acoreensis (Wunderlich, 1992)",5170118,"Sancus acoreensis (Wunderlich, 1992)",106,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Arachnida,367,Araneae,1496,Tetragnathidae,2151272,Sancus,2152241,Sancus acoreensis,5170118
2334700,"Pontinus kuhlii (Bowdich, 1825)",2334700,"Pontinus kuhlii (Bowdich, 1825)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Actinopterygii,204,Scorpaeniformes,590,Scorpaenidae,4508,Pontinus,2334672,Pontinus kuhlii,2334700
7197801,Stenobothrus stigmaticus stigmaticus,7197801,Stenobothrus stigmaticus stigmaticus,1,SUBSPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Orthoptera,1458,Acrididae,9394,Stenobothrus,1710898,Stenobothrus stigmaticus,1710986
5216051,"Raja microocellata Montagu, 1818",5216051,"Raja microocellata Montagu, 1818",4,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Elasmobranchii,121,Rajiformes,884,Rajidae,5877,Raja,2342057,Raja microocellata,5216051
2268974,"Sertularella gayi (Lamouroux, 1821)",2268974,"Sertularella gayi (Lamouroux, 1821)",4,SPECIES,ACCEPTED,Animalia,1,Cnidaria,43,Hydrozoa,205,Leptothecata,712,Sertularellidae,9575496,Sertularella,2268054,Sertularella gayi,2268974
2672669,"Orthotrichum rupestre Schleicher ex Schwaegrichen, 1816",2672669,"Orthotrichum rupestre Schleicher ex Schwaegrichen, 1816",24,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Orthotrichales,1341,Orthotrichaceae,4668,Orthotrichum,2672620,Orthotrichum rupestre,2672669
3816518,Polycarpon alsinifolium (Biv.) DC. & DC.,3816518,Polycarpon alsinifolium (Biv.) DC. & DC.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Polycarpon,3085379,Polycarpon alsinifolium,3816518
3731346,Orobanche rapum-genistae Thuill.,3731346,Orobanche rapum-genistae Thuill.,6,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Lamiales,408,Orobanchaceae,6651,Orobanche,3173259,Orobanche rapum-genistae,3731346
8228544,Sonchus oleraceus L.,8228544,Sonchus oleraceus L.,24,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Asterales,414,Asteraceae,3065,Sonchus,3105646,Sonchus oleraceus,8228544
4312160,"Pagurus excavatus (Herbst, 1791)",4312160,"Pagurus excavatus (Herbst, 1791)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Malacostraca,229,Decapoda,637,Paguridae,4531,Pagurus,2224189,Pagurus excavatus,4312160
2298865,"Odostomella doliolum (Philippi, 1844)",2298865,"Odostomella doliolum (Philippi, 1844)",5,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,,,Pyramidellidae,6783,Odostomella,2298864,Odostomella doliolum,2298865
7285,Bombyliidae,7285,Bombyliidae,2,FAMILY,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Diptera,811,Bombyliidae,7285,,,,
8174594,"Prionospio amarsupiata Neal & Altamira, 2016",8174594,"Prionospio amarsupiata Neal & Altamira, 2016",1,SPECIES,ACCEPTED,Animalia,1,Annelida,42,Polychaeta,256,Spionida,474,Spionidae,3595,Prionospio,2321411,Prionospio amarsupiata,8174594
2610093,Caloplaca coronata (Kremp. ex Körb.) J.Steiner,2610093,Caloplaca coronata (Kremp. ex Körb.) J.Steiner,2,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Teloschistales,1050,Teloschistaceae,8368,Caloplaca,2599921,Caloplaca coronata,2610093
3020871,Prunus lusitanica L.,3020871,Prunus lusitanica L.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Prunus,3020559,Prunus lusitanica,3020871
2115229,"Euchirella Giesbrecht, 1888",2115229,"Euchirella Giesbrecht, 1888",4,GENUS,ACCEPTED,Animalia,1,Arthropoda,54,Hexanauplia,9421786,Calanoida,679,Aetideidae,8972,Euchirella,2115229,,
2409403,"Scophthalmus rhombus (Linnaeus, 1758)",2409403,"Scophthalmus rhombus (Linnaeus, 1758)",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Actinopterygii,204,Pleuronectiformes,588,Scophthalmidae,5085,Scophthalmus,2409400,Scophthalmus rhombus,2409403
3029492,Sanguisorba minor subsp. spachiana (Coss.) Cout.,5370457,Poterium verrucosum Link ex G.Don,2,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Rosales,691,Rosaceae,5015,Poterium,3001016,Poterium verrucosum,5370457
5290149,Phragmites australis (Cav.) Steud.,5290149,Phragmites australis (Cav.) Steud.,1,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Poaceae,3073,Phragmites,2705783,Phragmites australis,5290149
1340899,"Eucera notata Lepeletier, 1841",1340899,"Eucera notata Lepeletier, 1841",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Apidae,4334,Eucera,1340870,Eucera notata,1340899
8428305,Arenaria querioides Pourr. ex Willk.,8428305,Arenaria querioides Pourr. ex Willk.,4,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Caryophyllales,422,Caryophyllaceae,2518,Arenaria,7937950,Arenaria querioides,8428305
2600131,Pertusaria coronata (Ach.) Th.Fr.,2600131,Pertusaria coronata (Ach.) Th.Fr.,1,SPECIES,ACCEPTED,Fungi,5,Ascomycota,95,Lecanoromycetes,180,Pertusariales,1051,Pertusariaceae,4113,Pertusaria,2599923,Pertusaria coronata,2600131
8089026,Asplenium anceps Lowe ex Hook. & Grev.,8089026,Asplenium anceps Lowe ex Hook. & Grev.,3,SPECIES,DOUBTFUL,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Aspleniaceae,6625,Asplenium,2650583,Asplenium anceps,8089026
6787959,"Parthenina clathrata (Jeffreys, 1848)",6787959,"Parthenina clathrata (Jeffreys, 1848)",2,SPECIES,ACCEPTED,Animalia,1,Mollusca,52,Gastropoda,225,,,Pyramidellidae,6783,Parthenina,4610264,Parthenina clathrata,6787959
6312186,Juncus effusus subsp. conglomeratus (L.) Husn.,2701418,Juncus conglomeratus L.,1,SUBSPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Liliopsida,196,Poales,1369,Juncaceae,5353,Juncus,2701072,Juncus conglomeratus,2701418
4495217,"Cerceris arenaria (Linnaeus, 1758)",4495217,"Cerceris arenaria (Linnaeus, 1758)",1,SPECIES,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Hymenoptera,1457,Crabronidae,7906,Cerceris,10028909,Cerceris arenaria,4495217
2668302,Hypnea musciformis (Wulfen) J.V.Lamour.,2668302,Hypnea musciformis (Wulfen) J.V.Lamour.,1,SPECIES,DOUBTFUL,Chromista,4,Ochrophyta,98,Phaeophyceae,7073593,Fucales,1182,Fucaceae,9641,Fucus,10569157,Hypnea musciformis,2668302
2347165,"Melanostomias bartonbeani Parr, 1927",2347165,"Melanostomias bartonbeani Parr, 1927",1,SPECIES,ACCEPTED,Animalia,1,Chordata,44,Actinopterygii,204,Stomiiformes,774,Stomiidae,2225,Melanostomias,2347151,Melanostomias bartonbeani,2347165
5473,Lycaenidae,5473,Lycaenidae,9,FAMILY,ACCEPTED,Animalia,1,Arthropoda,54,Insecta,216,Lepidoptera,797,Lycaenidae,5473,,,,
2675446,"Dicranum scoparium Hedwig, 1801",2675446,"Dicranum scoparium Hedwig, 1801",23,SPECIES,ACCEPTED,Plantae,6,Bryophyta,35,Bryopsida,327,Dicranales,1335,Dicranaceae,4635,Dicranum,2672916,Dicranum scoparium,2675446
4011890,Elaphoglossum semicylindricum (T.E.Bowdich) Benl,2651047,Elaphoglossum hirtum (Sw.) C.Chr.,6,SPECIES,SYNONYM,Plantae,6,Tracheophyta,7707728,Polypodiopsida,7228684,Polypodiales,392,Dryopteridaceae,2373,Elaphoglossum,2651032,Elaphoglossum hirtum,2651047
2665377,Hildenbrandia rubra (Sommerfelt) Meneghini,2665377,Hildenbrandia rubra (Sommerfelt) Meneghini,1,SPECIES,ACCEPTED,Plantae,6,Rhodophyta,106,Florideophyceae,342,Hildenbrandiales,672,Hildenbrandiaceae,9028,Hildenbrandia,2665375,Hildenbrandia rubra,2665377
5234445,"Sipunculus nudus Linnaeus, 1766",5234445,"Sipunculus nudus Linnaeus, 1766",2,SPECIES,ACCEPTED,Animalia,1,Sipuncula,74,Sipunculidea,159,Sipunculiformes,863,Sipunculidae,5762,Sipunculus,2509344,Sipunculus nudus,5234445
2943640,Coronilla L.,2943640,Coronilla L.,2,GENUS,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Coronilla,2943640,,
2977108,Ononis viscosa subsp. breviflora (DC.) Nyman,2977108,Ononis viscosa subsp. breviflora (DC.) Nyman,5,SUBSPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Ononis,2977094,Ononis viscosa,2977105
3190583,Pistacia lentiscus L.,3190583,Pistacia lentiscus L.,22,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Sapindales,933,Anacardiaceae,2398,Pistacia,3190459,Pistacia lentiscus,3190583
5359477,Trifolium campestre Schreb.,5359477,Trifolium campestre Schreb.,18,SPECIES,ACCEPTED,Plantae,6,Tracheophyta,7707728,Magnoliopsida,220,Fabales,1370,Fabaceae,5386,Trifolium,2973363,Trifolium campestre,5359477
